,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,label,flowsimhashvalue
79,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49379,175.154.176.191,2c:b2:1a:55:86:07,2c:b2:1a,27323,17,4,0,0,1.68E+12,1.68E+12,14367,228,32376,1.68E+12,1.68E+12,14367,228,32376,0,0,0,0,0,STUN,Network,0,6,,,,,,network,7312650678
80,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49371,111.201.150.3,2c:b2:1a:55:86:07,2c:b2:1a,20891,17,4,0,0,1.68E+12,1.68E+12,9109,59,10306,1.68E+12,1.68E+12,8939,30,5673,1.68E+12,1.68E+12,9057,29,4633,STUN,Network,0,6,,,,,,network,7235061809
81,0,157.148.54.156,2c:b2:1a:55:86:07,2c:b2:1a,8000,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,4028,17,4,0,0,1.68E+12,1.68E+12,15666,6,774,1.68E+12,1.68E+12,15666,6,774,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,unspecified,6383389489
82,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49391,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10115,4,408,1.68E+12,1.68E+12,10056,2,124,1.68E+12,1.68E+12,10061,2,284,STUN,Network,1,3,,,,,,network,7449022771
83,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49401,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,68,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7449022771
84,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49405,123.139.23.127,2c:b2:1a:55:86:07,2c:b2:1a,18580,17,4,0,0,1.68E+12,1.68E+12,16546,68,10966,1.68E+12,1.68E+12,16289,34,5947,1.68E+12,1.68E+12,16537,34,5019,STUN,Network,0,6,,,,,,network,6631002163
85,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5950,114.112.207.37,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,10011,32,9800,1.68E+12,1.68E+12,9902,16,3353,1.68E+12,1.68E+12,9962,16,6447,TLS.Alibaba,Web,0,6,yt1.mmstat.com,39702233bf566f395266354013f18db1,b898351eb5e266aefd3723d466935494,,,web,6945763253
86,0,218.194.224.231,2c:b2:1a:55:86:07,2c:b2:1a,443,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,22764,6,4,0,0,1.68E+12,1.68E+12,17409,11,2064,1.68E+12,1.68E+12,17409,6,1794,1.68E+12,1.68E+12,17254,5,270,TLS,Web,1,1,,,,,,web,6400084275
87,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,55556,58.20.156.37,2c:b2:1a:55:86:07,2c:b2:1a,4480,17,4,0,0,1.68E+12,1.68E+12,16018,32,4052,1.68E+12,1.68E+12,16018,16,2032,1.68E+12,1.68E+12,15987,16,2020,STUN,Network,0,6,,,,,,network,7431541041
88,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5951,106.8.151.228,2c:b2:1a:55:86:07,2c:b2:1a,80,6,4,0,0,1.68E+12,1.68E+12,193,16,4688,1.68E+12,1.68E+12,135,8,4008,1.68E+12,1.68E+12,127,8,680,HTTP.Alibaba,Web,0,6,static-pcs-sdk-server.alibaba.com,,,WinHttpClient,application/json,web,6962532149
89,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49397,221.241.189.209,2c:b2:1a:55:86:07,2c:b2:1a,53561,17,4,0,0,1.68E+12,1.68E+12,14976,239,33938,1.68E+12,1.68E+12,14976,239,33938,0,0,0,0,0,STUN,Network,0,6,,,,,,network,8455613360
90,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49399,175.153.169.225,2c:b2:1a:55:86:07,2c:b2:1a,17832,17,4,0,0,1.68E+12,1.68E+12,14961,238,33796,1.68E+12,1.68E+12,14961,238,33796,0,0,0,0,0,STUN,Network,0,6,,,,,,network,7176327735
91,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58556,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,55,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7040021174
92,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58566,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10136,4,408,1.68E+12,1.68E+12,10078,2,124,1.68E+12,1.68E+12,10079,2,284,STUN,Network,1,3,,,,,,network,7040021174
93,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58570,110.241.39.166,2c:b2:1a:55:86:07,2c:b2:1a,23372,17,4,0,0,1.68E+12,1.68E+12,5869,52,8207,1.68E+12,1.68E+12,5792,26,4222,1.68E+12,1.68E+12,5816,26,3985,STUN,Network,0,6,,,,,,network,7306442168
94,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,1034,218.194.224.231,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,10260,6,600,1.68E+12,1.68E+12,10260,4,322,1.68E+12,1.68E+12,10102,2,278,TLS,Web,0,6,,,,,,web,7482634165
95,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58576,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,56,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7042117814
96,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58586,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10116,4,408,1.68E+12,1.68E+12,10065,2,124,1.68E+12,1.68E+12,10061,2,284,STUN,Network,1,3,,,,,,network,7040021174
97,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58582,123.112.67.60,2c:b2:1a:55:86:07,2c:b2:1a,19578,17,4,0,0,1.68E+12,1.68E+12,11426,63,10464,1.68E+12,1.68E+12,11363,31,5665,1.68E+12,1.68E+12,11371,32,4799,STUN,Network,0,6,,,,,,network,7167954993
98,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58576,117.12.232.31,2c:b2:1a:55:86:07,2c:b2:1a,30049,17,4,0,0,1.68E+12,1.68E+12,3777,49,8595,1.68E+12,1.68E+12,3700,25,4401,1.68E+12,1.68E+12,3745,24,4194,STUN,Network,0,6,,,,,,network,6912020791
99,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,55556,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10168,4,408,1.68E+12,1.68E+12,10082,2,124,1.68E+12,1.68E+12,10101,2,284,STUN,Network,1,3,,,,,,network,7040021174
100,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,55566,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,67,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7176410165
101,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5879,59.82.31.250,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,8347,173,171371,1.68E+12,1.68E+12,8347,31,18424,1.68E+12,1.68E+12,8291,142,152947,TLS,Web,0,6,,,,,,web,7243455031
102,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58596,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,61,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7312650678
103,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58606,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,61,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7314617270
104,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49381,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,51,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7176409137
105,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58592,119.188.52.31,2c:b2:1a:55:86:07,2c:b2:1a,4480,17,4,0,0,1.68E+12,1.68E+12,7533,51,7863,1.68E+12,1.68E+12,7480,27,4136,1.68E+12,1.68E+12,7484,24,3727,STUN,Network,0,6,,,,,,network,6809266610
106,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58594,58.20.156.34,2c:b2:1a:55:86:07,2c:b2:1a,4480,17,4,0,0,1.68E+12,1.68E+12,1657,43,6846,1.68E+12,1.68E+12,1624,23,3615,1.68E+12,1.68E+12,1628,20,3231,STUN,Network,0,6,,,,,,network,6272018864
107,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58616,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,60,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7039889590
108,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58626,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,60,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7042118326
109,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58636,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,62,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7312651190
110,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5888,106.11.43.183,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,78,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,6698155187
111,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58640,183.134.202.68,2c:b2:1a:55:86:07,2c:b2:1a,18195,17,4,0,0,1.68E+12,1.68E+12,7172,115,16330,1.68E+12,1.68E+12,7172,115,16330,0,0,0,0,0,STUN,Network,0,6,,,,,,network,7440634679
112,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5892,111.123.54.251,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,40,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,6945345335
113,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5929,203.119.169.246,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,50,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,7314683318
114,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5916,114.112.207.71,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,43,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,6912020791
115,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58646,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,51,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7314616758
116,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58656,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,61,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7040021174
117,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5961,106.8.151.228,2c:b2:1a:55:86:07,2c:b2:1a,80,6,4,0,0,1.68E+12,1.68E+12,175,15,4634,1.68E+12,1.68E+12,121,8,4008,1.68E+12,1.68E+12,116,7,626,HTTP.Alibaba,Web,0,6,static-pcs-sdk-server.alibaba.com,,,WinHttpClient,application/json,web,6962532149
118,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,27614,218.194.224.231,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,180,3,396,1.68E+12,1.68E+12,180,2,241,1.68E+12,1.68E+12,0,1,155,TLS,Web,1,1,,,,,,web,7235061809
119,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,27615,157.148.32.167,2c:b2:1a:55:86:07,2c:b2:1a,8080,6,4,0,0,1.68E+12,1.68E+12,92,4,343,1.68E+12,1.68E+12,92,2,161,1.68E+12,1.68E+12,7,2,182,HTTP_Proxy,Web,1,1,,,,,,web,6528150706
120,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49375,123.112.23.43,2c:b2:1a:55:86:07,2c:b2:1a,59414,17,4,0,0,1.68E+12,1.68E+12,14367,229,32518,1.68E+12,1.68E+12,14367,229,32518,0,0,0,0,0,STUN,Network,0,6,,,,,,network,8308873265
121,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49381,124.236.98.6,2c:b2:1a:55:86:07,2c:b2:1a,7085,17,4,0,0,1.68E+12,1.68E+12,14367,229,32518,1.68E+12,1.68E+12,14367,229,32518,0,0,0,0,0,STUN,Network,0,6,,,,,,network,6664473653
122,0,47.92.21.249,2c:b2:1a:55:86:07,2c:b2:1a,443,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5910,6,4,0,0,1.68E+12,1.68E+12,17337,746,302521,1.68E+12,1.68E+12,17297,274,136055,1.68E+12,1.68E+12,17337,472,166466,TLS,Web,0,6,,,,,,web,7516159411
123,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49385,220.197.181.38,2c:b2:1a:55:86:07,2c:b2:1a,38624,17,4,0,0,1.68E+12,1.68E+12,9151,27,3209,1.68E+12,1.68E+12,9068,14,1654,1.68E+12,1.68E+12,8580,13,1555,DTLS,Web,0,6,,,,,,web,7168021561
124,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1.68E+12,1.68E+12,16869,135,13992,1.68E+12,1.68E+12,16869,135,13992,0,0,0,0,0,MDNS,Network,0,6,dadb9d64-09ba-45be-af86-ed5e38a78138.local,,,,,network,5991442610
125,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49389,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10110,4,408,1.68E+12,1.68E+12,10056,2,124,1.68E+12,1.68E+12,10056,2,284,STUN,Network,1,3,,,,,,network,7176409137
126,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49399,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10127,4,408,1.68E+12,1.68E+12,10073,2,124,1.68E+12,1.68E+12,10059,2,284,STUN,Network,1,3,,,,,,network,7167938611
127,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,55560,116.171.246.157,2c:b2:1a:55:86:07,2c:b2:1a,40166,17,4,0,0,1.68E+12,1.68E+12,14964,238,33796,1.68E+12,1.68E+12,14964,238,33796,0,0,0,0,0,STUN,Network,0,6,,,,,,network,6519713460
128,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58564,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10136,4,408,1.68E+12,1.68E+12,10078,2,124,1.68E+12,1.68E+12,10079,2,284,STUN,Network,1,3,,,,,,network,7031715508
129,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58574,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10135,4,408,1.68E+12,1.68E+12,10077,2,124,1.68E+12,1.68E+12,10069,2,284,STUN,Network,1,3,,,,,,network,7040038580
130,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58584,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10134,4,408,1.68E+12,1.68E+12,10076,2,124,1.68E+12,1.68E+12,10069,2,284,STUN,Network,1,3,,,,,,network,7023260340
131,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58590,14.161.33.147,2c:b2:1a:55:86:07,2c:b2:1a,59361,17,4,0,0,1.68E+12,1.68E+12,11680,71,11520,1.68E+12,1.68E+12,11405,36,6273,1.68E+12,1.68E+12,11635,35,5247,STUN,Network,0,6,,,,,,network,6160869553
132,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,55554,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,67,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7176345141
133,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,55564,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,67,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7176345141
134,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58594,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,61,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7040037556
135,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58604,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,61,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7041856182
136,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49379,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,71,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7448909113
137,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58608,60.222.123.37,2c:b2:1a:55:86:07,2c:b2:1a,27435,17,4,0,0,1.68E+12,1.68E+12,8641,56,9698,1.68E+12,1.68E+12,8641,28,5307,1.68E+12,1.68E+12,8625,28,4391,STUN,Network,0,6,,,,,,network,7168021561
138,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58614,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,60,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7039760054
139,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58624,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,60,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7025096372
140,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58626,221.223.202.158,2c:b2:1a:55:86:07,2c:b2:1a,21026,17,4,0,0,1.68E+12,1.68E+12,693,42,7509,1.68E+12,1.68E+12,639,21,3849,1.68E+12,1.68E+12,656,21,3660,STUN,Network,0,6,,,,,,network,7297331632
141,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58612,111.199.56.72,2c:b2:1a:55:86:07,2c:b2:1a,23640,17,4,0,0,1.68E+12,1.68E+12,7695,54,9435,1.68E+12,1.68E+12,7625,27,4995,1.68E+12,1.68E+12,7658,27,4440,STUN,Network,0,6,,,,,,network,7440175411
142,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58618,139.227.137.40,2c:b2:1a:55:86:07,2c:b2:1a,62644,17,4,0,0,1.68E+12,1.68E+12,7666,51,8807,1.68E+12,1.68E+12,7624,26,4737,1.68E+12,1.68E+12,7626,25,4070,STUN,Network,0,6,,,,,,network,6408890801
143,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58616,118.77.152.69,2c:b2:1a:55:86:07,2c:b2:1a,49748,17,4,0,0,1.68E+12,1.68E+12,4772,48,8308,1.68E+12,1.68E+12,4772,25,4341,1.68E+12,1.68E+12,4736,23,3967,STUN,Network,0,6,,,,,,network,8300416049
144,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58634,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,62,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7022999220
145,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58644,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,62,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7042118326
146,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58644,124.165.83.165,2c:b2:1a:55:86:07,2c:b2:1a,59795,17,4,0,0,1.68E+12,1.68E+12,8006,130,17912,1.68E+12,1.68E+12,0,1,142,1.68E+12,1.68E+12,7953,129,17770,STUN,Network,0,6,,,,,,network,7337897392
147,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5903,106.11.43.246,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,69,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,6800649654
148,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5895,124.72.130.238,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,59,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,6945501111
149,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5926,106.11.43.107,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,4178,11,1598,1.68E+12,1.68E+12,4082,5,965,1.68E+12,1.68E+12,4127,6,633,TLS,Web,1,1,,,,,,web,7516159411
150,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5941,119.0.102.252,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,5985,13,3269,1.68E+12,1.68E+12,5922,5,423,1.68E+12,1.68E+12,5969,8,2846,TLS,Web,1,1,,,,,,web,7448917435
151,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5959,106.8.151.228,2c:b2:1a:55:86:07,2c:b2:1a,80,6,4,0,0,1.68E+12,1.68E+12,236,15,4634,1.68E+12,1.68E+12,174,8,4008,1.68E+12,1.68E+12,134,7,626,HTTP.Alibaba,Web,0,6,static-pcs-sdk-server.alibaba.com,,,WinHttpClient,application/json,web,8581532471
152,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58654,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,61,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7040021174
153,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58652,58.20.156.34,2c:b2:1a:55:86:07,2c:b2:1a,4480,17,4,0,0,1.68E+12,1.68E+12,1277,39,6460,1.68E+12,1.68E+12,1277,20,3309,1.68E+12,1.68E+12,1243,19,3151,STUN,Network,0,6,,,,,,network,6912020787
154,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,62199,192.168.2.1,2c:b2:1a:55:86:07,2c:b2:1a,53,17,4,0,0,1.68E+12,1.68E+12,22,2,263,1.68E+12,1.68E+12,0,1,73,1.68E+12,1.68E+12,0,1,190,DNS,Network,0,6,ems.youku.com,,,,,dns,6433803059
155,0,182.242.213.167,2c:b2:1a:55:86:07,2c:b2:1a,443,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5814,6,4,0,0,1.68E+12,1.68E+12,19181,37847,36949677,1.68E+12,1.68E+12,19181,24707,36117719,1.68E+12,1.68E+12,19181,13140,831958,TLS,Web,1,1,,,,,,web,7058123952
156,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5881,59.82.31.250,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,16640,70,50917,1.68E+12,1.68E+12,16640,15,11504,1.68E+12,1.68E+12,16546,55,39413,TLS,Web,0,6,,,,,,web,6970932663
157,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49383,124.64.237.58,2c:b2:1a:55:86:07,2c:b2:1a,50928,17,4,0,0,1.68E+12,1.68E+12,8664,22,2578,1.68E+12,1.68E+12,8584,11,1299,1.68E+12,1.68E+12,8643,11,1279,STUN,Network,0,6,,,,,,network,8174136496
158,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49393,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10115,4,408,1.68E+12,1.68E+12,10056,2,124,1.68E+12,1.68E+12,10061,2,284,STUN,Network,1,3,,,,,,network,7176409141
159,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49403,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,68,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7167873075
